Provincia,Municipio,Localidad,Nombre,Ubicación
BURGOS,Briviesca,BRIVIESCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BRIVIESCA
BURGOS,Burgos,BURGOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN AGUSTÍN
BURGOS,Burgos,BURGOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GAMONAL ANTIGUA
BURGOS,Burgos,BURGOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BURGOS RURAL SUR
BURGOS,Condado de Treviño,CONDADO DE TREVIÑO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CONDADO DE TREVIÑO
BURGOS,Espinosa de los Monteros,ESPINOSA DE LOS MONTEROS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ESPINOSA DE LOS MONTEROS
ZARAGOZA,Calatayud,CALATAYUD,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CALATAYUD URBANO
ZARAGOZA,Cuarte de Huerva,CUARTE DE HUERVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL DE CUARTE DE HUERVA
ZARAGOZA,Daroca,DAROCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD DAROCA
ZARAGOZA,María de Huerva,MARÍA DE HUERVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MARÍA DE HUERVA
MADRID,Torrelaguna,TORRELAGUNA,SERVICIO DE ATENCIÓN RURAL (SAR),CENTRO SALUD TORRELAGUNA
MADRID,Torres de la Alameda,TORRES DE LA ALAMEDA,SERVICIO DE ATENCIÓN RURAL (SAR),CENTRO SALUD TORRES DE LA ALAMEDA
MÁLAGA,Alfarnate,ALFARNATE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ALFARNATE
MÁLAGA,Algatocín,ALGATOCÍN,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALGATOCÍN
MÁLAGA,Alhaurín de la Torre,ALHAURÍN DE LA TORRE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALHAURÍN DE LA TORRE - "DON JOSÉ MOLINA DÍAZ"
MÁLAGA,Almargen,ALMARGEN,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ALMARGEN
MÁLAGA,Almogía,ALMOGÍA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ALMOGÍA
MÁLAGA,Antequera,VILLANUEVA DE LA CONCEPCIÓN,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL VILLANUEVA DE LA CONCEPCIÓN
MÁLAGA,Archidona,ARCHIDONA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ARCHIDONA
MÁLAGA,Benamargosa,BENAMARGOSA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD BENAMARGOSA
MÁLAGA,"Burgo, El",BURGO (EL),UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL EL BURGO
MÁLAGA,Cañete la Real,CAÑETE LA REAL,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL CAÑETE LA REAL
MÁLAGA,Casabermeja,CASABERMEJA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL CASABERMEJA
MÁLAGA,Colmenar,COLMENAR,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD COLMENAR
MÁLAGA,Cómpeta,CÓMPETA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL CÓMPETA
MÁLAGA,Cuevas de San Marcos,CUEVAS DE SAN MARCOS,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL CUEVAS DE SAN MARCOS
MÁLAGA,Manilva,MANILVA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL MANILVA
MÁLAGA,Marbella,SAN PEDRO DE ALCANTARA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD SAN PEDRO DE ALCANTARA
MÁLAGA,Marbella,MARBELLA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD LAS ALBARIZAS
MÁLAGA,Mollina,MOLLINA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD MOLLINA
MÁLAGA,Pizarra,PIZARRA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD PIZARRA
MÁLAGA,Ronda,RONDA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD RONDA-SUR "SANTA BÁRBARA"
MÁLAGA,Torrox,TORROX,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD TORROX
MÁLAGA,Villanueva de Algaidas,VILLANUEVA DE ALGAIDAS,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL VILLANUEVA DE ALGAIDAS
MÁLAGA,Villanueva del Rosario,VILLANUEVA DEL ROSARIO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL VILLANUEVA DEL ROSARIO
MÁLAGA,Torremolinos,TORREMOLINOS,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD SAN MIGUEL
MURCIA,Águilas,ÁGUILAS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ÁGUILAS/NORTE
MURCIA,Alcantarilla,ALCANTARILLA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MURCIA/ALCANTARILLA-CASCO
MURCIA,Alhama de Murcia,ALHAMA DE MURCIA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MURCIA/ALHAMA DE MURCIA
MADRID,San Martín de la Vega,SAN MARTÍN DE LA VEGA,SERVICIO DE ATENCIÓN RURAL (SAR),CENTRO SALUD SAN MARTÍN DE LA VEGA
MURCIA,Blanca,BLANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BLANCA
MURCIA,Bullas,BULLAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BULLAS
VALLADOLID,Renedo de Esgueva,RENEDO DE ESGUEVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALLADOLID RURAL I
CIUDAD REAL,Almagro,ALMAGRO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMAGRO
CIUDAD REAL,Calzada de Calatrava,CALZADA DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CALZADA
CIUDAD REAL,Castellar de Santiago,CASTELLAR DE SANTIAGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL CASTELLAR DE SANTIAGO
CIUDAD REAL,Moral de Calatrava,MORAL DE CALATRAVA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MORAL DE CALATRAVA
CIUDAD REAL,Pedro Muñoz,PEDRO MUÑOZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEDRO MUÑOZ
CIUDAD REAL,Piedrabuena,PIEDRABUENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PIEDRABUENA
CIUDAD REAL,Porzuna,PORZUNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PORZUNA
CIUDAD REAL,Santa Cruz de Mudela,SANTA CRUZ DE MUDELA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA CRUZ DE MUDELA
CIUDAD REAL,Socuéllamos,SOCUÉLLAMOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SOCUÉLLAMOS
CIUDAD REAL,Tomelloso,TOMELLOSO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TOMELLOSO 1
CIUDAD REAL,Valdepeñas,VALDEPEÑAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALDEPEÑAS 2
CÁDIZ,Alcalá de los Gazules,ALCALÁ DE LOS GAZULES,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ALCALÁ DE LOS GAZULES
CÁDIZ,Alcalá del Valle,ALCALÁ DEL VALLE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALCALÁ DEL VALLE
CÁDIZ,Arcos de la Frontera,JÉDULA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL JÉDULA
CÁDIZ,Arcos de la Frontera,ARCOS DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ARCOS DE LA FRONTERA
CÁDIZ,Barbate,BARBATE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD BARBATE
CÁDIZ,Bornos,BORNOS,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL BORNOS
CÁDIZ,"Bosque, El",BOSQUE (EL),UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL EL BOSQUE
CÁDIZ,Conil de la Frontera,CONIL DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD CONIL "LA ATALAYA"
CÁDIZ,Chiclana de la Frontera,CHICLANA DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD CHICLANA - EL LUGAR
CÁDIZ,Grazalema,GRAZALEMA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL GRAZALEMA
CÁDIZ,Jerez de la Frontera,JEREZ DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD LA GRANJA DR. MANUEL BLANCO
CÁDIZ,Jerez de la Frontera,LA BARCA DE LA FLORIDA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD LA BARCA
CÁDIZ,Jerez de la Frontera,JEREZ DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD JEREZ CENTRO
CÁDIZ,Olvera,OLVERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD OLVERA
CÁDIZ,Paterna de Rivera,PATERNA DE RIVERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL PATERNA DE RIVERA - "GONZALO PÉREZ FABRA"
CÁDIZ,"Puerto de Santa María, El",PUERTO DE SANTA MARÍA (EL),UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD PUERTO SANTA MARÍA NORTE - "PINILLO CHICO"
CÓRDOBA,Castro del Río,CASTRO DEL RÍO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD CASTRO DEL RÍO
CÓRDOBA,Espejo,ESPEJO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ESPEJO
PALENCIA,Saldaña,SALDAÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SALDAÑA
PALENCIA,Torquemada,TORQUEMADA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORQUEMADA
LAS PALMAS,Telde,TELDE,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD JINÁMAR
LAS PALMAS,Telde,LAS REMUDAS,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD LAS REMUDAS
LAS PALMAS,Telde,EL CALERO,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD EL CALERO
LAS PALMAS,Teror,TEROR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TEROR
LAS PALMAS,Tías,TÍAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TÍAS
LAS PALMAS,Tuineje,GRAN TARAJAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GRAN TARAJAL
ASTURIAS,Parres,LES ARRIONDES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARRIONDAS
JAÉN,"Villares, Los",VILLARES (LOS),UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL LOS VILLARES
JAÉN,Villatorres,VILLARGORDO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL VILLARGORDO
JAÉN,Santiago-Pontones,SANTIAGO DE LA ESPADA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD SANTIAGO - PONTONES
JAÉN,Santiago-Pontones,SANTIAGO-PONTONES,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL PONTONES
JAÉN,Santiago-Pontones,COTO RÍOS,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL COTO RÍOS
LEÓN,"Bañeza, La",BAÑEZA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA BAÑEZA I
JAÉN,Villacarrillo,VILLACARRILLO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD VILLACARRILLO
LEÓN,Bembibre,BEMBIBRE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BEMBIBRE
LEÓN,Cistierna,CISTIERNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CISTIERNA
LEÓN,Gradefes,GRADEFES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIBERA DEL ESLA
LEÓN,Igüeña,TREMOR DE ARRIBA,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL TREMOR DE ARRIBA
LEÓN,León,ARMUNIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARMUNIA
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD JOSE AGUADO - LEÓN V
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ERAS DE RENUEVA
LEÓN,León,LEÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA MAGDALENA
LEÓN,Matallana de Torío,MATALLANA DE TORÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MATALLANA DE TORÍO
LEÓN,Riaño,RIAÑO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIAÑO
LEÓN,"Robla, La",ALCEDO DE ALBA,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL ALCEDO DE ALBA
LEÓN,San Andrés del Rabanedo,TROBAJO DEL CAMINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TROBAJO DEL CAMINO
LEÓN,Truchas,TRUCHAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA CABRERA
LEÓN,Valderas,VALDERAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALDERAS
VALENCIA,"Olleria, l'",OLLERIA (L'),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD L´OLLERIA
VALENCIA,Ontinyent,ONTINYENT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ONTINYENT I - SAN RAFAEL
VALENCIA,Pedralba,PEDRALBA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEDRALBA
VALENCIA,Picassent,PICASSENT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PICASSENT
VALENCIA,Puçol,PUÇOL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUCOL
VALENCIA,Requena,REQUENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL REQUENA
VALENCIA,Sueca,SUECA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SERVICIOS INTEGRALES SUECA
VALENCIA,Titaguas,TITAGUAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TITAGUAS
VALENCIA,Torrent,TORRENT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SERVICIOS INTEGRALES TORRENT
VALENCIA,Torrent,TORRENT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORRENT I
GIRONA,Salt,SALT,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD DR. JORDI NADAL I FÀBREGAS
GIRONA,Santa Coloma de Farners,SANTA COLOMA DE FARNERS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD LA SELVA
GIRONA,Sant Joan les Fonts,SANT JOAN LES FONTS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SANT JOAN LES FONTS
GIRONA,Sarrià de Ter,SARRIÀ DE TER,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD SARRIÁ DE TER
GIRONA,Tossa de Mar,TOSSA DE MAR,CENTRO DE ATENCIÓN CONTINUADA (CAC),CONSULTORIO LOCAL  TOSSA DEL MAR
GRANADA,Albolote,ALBOLOTE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALBOLOTE
GRANADA,Alhama de Granada,ALHAMA DE GRANADA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALHAMA DE GRANADA
GRANADA,Almuñécar,ALMUÑÉCAR,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALMUÑÉCAR
GRANADA,Alquife,ALQUIFE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ALQUIFE
GRANADA,Atarfe,ATARFE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD ATARFE
GRANADA,Baza,BAZA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD BAZA
GRANADA,Benamaurel,BENAMAUREL,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD BENAMAUREL
GRANADA,Cádiar,CÁDIAR,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD CÁDIAR
ZARAGOZA,Nuévalos,NUÉVALOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL NUÉVALOS
ZARAGOZA,Villarroya de la Sierra,VILLARROYA DE LA SIERRA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLARROYA DE LA SIERRA
CEUTA,Ceuta,CEUTA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO DE URGENCIAS JOSÉ LAFONT
SALAMANCA,Peñaranda de Bracamonte,PEÑARANDA DE BRACAMONTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PEÑARANDA DE BRACAMONTE
SALAMANCA,Robleda,ROBLEDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ROBLEDA
SALAMANCA,Salamanca,SALAMANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN JUAN
SALAMANCA,Salamanca,SALAMANCA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ELENA GINEL DIEZ
SALAMANCA,Tamames,TAMAMES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TAMAMES
CÁCERES,Villar del Pedroso,VILLAR DEL PEDROSO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAR DEL PEDROSO
CÁDIZ,Puerto Real,PUERTO REAL,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD PUERTO REAL
CÁDIZ,San Fernando,SAN FERNANDO,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD SAN FERNANDO - "DR CAYETANO ROLDAN"
CÁDIZ,Sanlúcar de Barrameda,SANLÚCAR DE BARRAMEDA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD SANLÚCAR - "BARRIO ALTO"
CÁDIZ,Ubrique,UBRIQUE,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD UBRIQUE
CÁDIZ,Vejer de la Frontera,VEJER DE LA FRONTERA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD VEJER DE LA FRONTERA - "VIRGEN DE LA OLIVA"
CÁDIZ,Zahara,ZAHARA,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL ZAHARA DE LA SIERRA
CÁDIZ,Benalup-Casas Viejas,BENALUP,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CENTRO SALUD BENALUP
CASTELLÓN,Alcalà de Xivert,ALCOSSEBRE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALCALÀ DE XIVERT - ALCOSSEBRE
CASTELLÓN,Alcalà de Xivert,ALCALÀ DE XIVERT,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCALÁ XIVERT
CASTELLÓN,"Alcora, l'",ALCORA (L'),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD L' ALCORA
CASTELLÓN,Almazora/Almassora,ALMAZORA/ALMASSORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SERVICIOS INTEGRALES ALMAZORA
CASTELLÓN,Almazora/Almassora,ALMAZORA/ALMASSORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMAZORA
CASTELLÓN,Benicasim/Benicàssim,BENICASIM/BENICÀSSIM,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BENICASIM
CASTELLÓN,"Vall d'Uixó, la",VALL D'UIXÓ (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA VALL D´ÚIXO 1
CASTELLÓN,Villahermosa del Río,VILLAHERMOSA DEL RÍO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL VILLAHERMOSA DEL RÍO
CASTELLÓN,Viver,VIVER,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VIVER
CIUDAD REAL,Abenójar,ABENÓJAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ABENÓJAR
CIUDAD REAL,Albaladejo,ALBALADEJO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALBALADEJO
CIUDAD REAL,Alcázar de San Juan,ALCÁZAR DE SAN JUAN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCÁZAR
OURENSE,Ribadavia,RIBADAVIA (SAN DOMINGOS),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIBADAVIA
OURENSE,Viana do Bolo,VIANA DO BOLO (SANTA MARÍA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VIANA DO BOLO
ASTURIAS,Aller,MOREA/MOREDA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOREDA
ASTURIAS,Aller,CABANAQUINTA/CABAÑAQUINTA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CABAÑAQUINTA
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLALEGRE - LA LUZ
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LLANO PONTE
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA MAGDALENA
ASTURIAS,Avilés,AVILÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD QUIRINAL
ASTURIAS,Avilés,AVILÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SABUGO
ASTURIAS,Avilés,AVILÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO DE URGENCIAS AVILÉS
ASTURIAS,Boal,BOAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL BOAL
ASTURIAS,Cabrales,CARREÑA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL CARREÑA DE CABRALES
ASTURIAS,Cangas de Onís,CANGUES D'ONIS/CANGAS DE ONÍS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANGAS DE ONÍS
ASTURIAS,Castrillón,PIEDRAS BLANCAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PIEDRAS BLANCAS
ASTURIAS,Colunga,COLUNGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD COLUNGA
ASTURIAS,Corvera de Asturias,LAS VEGAS/LES VEGUES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LAS VEGAS
ASTURIAS,Cudillero,CUDILLERO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CUDILLERO
ASTURIAS,Gozón,LUANCO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LUANCO
ASTURIAS,Grado,GRAU/GRADO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GRADO
ASTURIAS,Grandas de Salime,GRANDAS DE SALIME,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL GRANDAS DE SALIME
ASTURIAS,Langreo,LANGREO/LLANGREU,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LA FELGUERA
ASTURIAS,Langreo,LANGREO/LLANGREU,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD RIAÑO
ASTURIAS,Langreo,LANGREO/LLANGREU,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAMA DE LANGREO
ASTURIAS,Lena,LA POLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD POLA DE LENA
ASTURIAS,Lena,CAMPUMANES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL CAMPOMANES
